Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Total | Soja 1ra.,525.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Total | Soja 2da.,150.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Total | Otras,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Total,25.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Colza,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Girasol confitería,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Girasol,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Lino,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Maní,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Soja 1ra.,25.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Soja 2da.,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Primera población | Otras,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Total,650.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Colza,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Girasol confitería,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Girasol,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Lino,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Maní,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Soja 1ra.,500.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Soja 2da.,150.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,presidente perón,Hectáreas,Segunda población | Otras,0.0,06648
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Total,8174.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Colza,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Girasol confitería,381.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Girasol,5782.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Lino,60.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Maní,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Soja 1ra.,1352.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Soja 2da.,589.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Total | Otras,10.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Total,6343.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Colza,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Girasol confitería,381.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Girasol,4942.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Lino,60.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Maní,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Soja 1ra.,942.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Soja 2da.,8.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Primera población | Otras,10.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Total,1831.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Colza,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Girasol confitería,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Girasol,840.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Lino,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Maní,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Soja 1ra.,410.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Soja 2da.,581.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,puán,Hectáreas,Segunda población | Otras,0.0,06651
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Total,35.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Colza,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Girasol confitería,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Girasol,35.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Lino,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Maní,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Soja 1ra.,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Soja 2da.,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Total | Otras,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Total,35.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Colza,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Girasol confitería,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Girasol,35.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Lino,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Maní,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Soja 1ra.,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Soja 2da.,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Primera población | Otras,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Total,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Colza,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Girasol confitería,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Girasol,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Lino,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Maní,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Soja 1ra.,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Soja 2da.,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,punta indio,Hectáreas,Segunda población | Otras,0.0,06655
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Total,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Colza,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Girasol confitería,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Girasol,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Lino,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Maní,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Soja 1ra.,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Soja 2da.,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Total | Otras,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Total,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Colza,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Girasol confitería,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Girasol,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Lino,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Maní,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Soja 1ra.,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Soja 2da.,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Primera población | Otras,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Total,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Colza,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Girasol confitería,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Girasol,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Lino,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Maní,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Soja 1ra.,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Soja 2da.,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,quilmes,Hectáreas,Segunda población | Otras,0.0,06658
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Total,59635.5,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Colza,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Girasol confitería,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Girasol,129.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Lino,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Maní,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Soja 1ra.,44683.5,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Soja 2da.,14703.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Total | Otras,120.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Total,45124.5,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Colza,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Girasol confitería,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Girasol,129.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Lino,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Maní,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Soja 1ra.,44678.5,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Soja 2da.,257.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Primera población | Otras,60.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Total,14511.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Colza,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Girasol confitería,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Girasol,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Lino,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Maní,0.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Soja 1ra.,5.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Soja 2da.,14446.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,ramallo,Hectáreas,Segunda población | Otras,60.0,06665
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Total,1962.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Colza,0.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Girasol confitería,130.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Girasol,1438.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Lino,0.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Maní,0.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Soja 1ra.,273.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Soja 2da.,121.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Total | Otras,0.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Primera población | Total,1916.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Primera población | Colza,0.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Primera población | Girasol confitería,130.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Primera población | Girasol,1438.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Primera población | Lino,0.0,06672
2002,"Cuadro 4.8. Buenos Aires. Oleaginosas. EAP con límites definidos. Superficie implantada por especie, según partido y período de ocupación",buenos aires,rauch,Hectáreas,Primera población | Maní,0.0,06672
