Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Garbanzo,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Lenteja,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Porotos Blanco,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Porotos Carioca,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Porotos Colorado,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Porotos Negro,80.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Porotos Otros porotos,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Otras,0.0,10056
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Total,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Arveja,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Garbanzo,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Lenteja,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Porotos Blanco,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Porotos Carioca,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Porotos Colorado,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Porotos Negro,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Porotos Otros porotos,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Total | Otras,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Total,80.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Arveja,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Garbanzo,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Lenteja,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Porotos Blanco,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Porotos Carioca,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Porotos Colorado,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Porotos Negro,80.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Porotos Otros porotos,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Primera población | Otras,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Total,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Arveja,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Garbanzo,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Lenteja,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Porotos Blanco,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Porotos Carioca,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Porotos Colorado,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Porotos Negro,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Porotos Otros porotos,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,fray mamerto esquiú,Hectáreas,Segunda población | Otras,0.0,10063
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Total,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Arveja,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Garbanzo,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Lenteja,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Porotos Blanco,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Porotos Carioca,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Porotos Colorado,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Porotos Negro,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Porotos Otros porotos,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Total | Otras,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Total,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Arveja,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Garbanzo,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Lenteja,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Porotos Blanco,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Porotos Carioca,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Porotos Colorado,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Porotos Negro,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Porotos Otros porotos,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Primera población | Otras,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Total,585.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Arveja,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Garbanzo,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Lenteja,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Porotos Blanco,20.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Porotos Carioca,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Porotos Colorado,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Porotos Negro,565.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Porotos Otros porotos,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,la paz,Hectáreas,Segunda población | Otras,0.0,10070
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Total,585.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Arveja,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Garbanzo,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Lenteja,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Porotos Blanco,20.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Porotos Carioca,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Porotos Colorado,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Porotos Negro,565.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Porotos Otros porotos,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Total | Otras,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Total,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Arveja,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Garbanzo,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Lenteja,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Porotos Blanco,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Porotos Carioca,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Porotos Colorado,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Porotos Negro,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Porotos Otros porotos,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Primera población | Otras,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Total,3.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Arveja,2.5,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Garbanzo,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Lenteja,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Porotos Blanco,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Porotos Carioca,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Porotos Colorado,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Porotos Negro,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Porotos Otros porotos,0.5,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,paclín,Hectáreas,Segunda población | Otras,0.0,10077
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Total,3.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Arveja,2.5,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Garbanzo,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Lenteja,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Porotos Blanco,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Porotos Carioca,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Porotos Colorado,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Porotos Negro,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Porotos Otros porotos,0.5,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Total | Otras,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Total,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Arveja,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Garbanzo,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Lenteja,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Porotos Blanco,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Porotos Carioca,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Porotos Colorado,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Porotos Negro,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Porotos Otros porotos,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Primera población | Otras,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Total,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Arveja,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Garbanzo,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Lenteja,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Porotos Blanco,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Porotos Carioca,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Porotos Colorado,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Porotos Negro,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Porotos Otros porotos,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,pomán,Hectáreas,Segunda población | Otras,0.0,10084
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Total,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Arveja,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Garbanzo,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Lenteja,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Porotos Blanco,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Porotos Carioca,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Porotos Colorado,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Porotos Negro,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Porotos Otros porotos,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Otras,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Total,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Arveja,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Garbanzo,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Lenteja,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Porotos Blanco,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Porotos Carioca,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Porotos Colorado,0.0,10091
2002,"Cuadro 4.13. Catamarca. Legumbres. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Porotos Negro,0.0,10091
